"Date","Sample_ID","Concentration","Units"
"2/9/2025 15:01","0525ASHC_13",58,"ng/uL"
"2/9/2025 15:01","0525ASHC_14",32.1,"ng/uL"
"2/9/2025 15:01","0525ASHC_15",46.8,"ng/uL"
"2/9/2025 15:01","0525ASHC_16",52.4,"ng/uL"
"2/9/2025 15:07","0525ASHC_17",32.1,"ng/uL"
"2/9/2025 15:07","0525ASHC_18",42.8,"ng/uL"
"2/9/2025 15:07","0525ASHC_19",40,"ng/uL"
"2/9/2025 15:07","0525ASHC_20",46.4,"ng/uL"
"2/9/2025 15:07","0525ASHC_21",42.4,"ng/uL"
"2/9/2025 15:07","0525ASHC_22",26.4,"ng/uL"
"2/9/2025 15:07","0525ASHC_23",92.8,"ng/uL"
"2/9/2025 15:07","0525ASHC_24",24.1,"ng/uL"
"2/9/2025 15:11","0525ASHC_25",44.8,"ng/uL"
"2/9/2025 15:11","0525ASHC_26",58,"ng/uL"
"2/9/2025 15:11","0525ASHC_27",43.6,"ng/uL"
"2/9/2025 15:11","0525ASHC_28",41.2,"ng/uL"
"2/9/2025 15:11","0525ASHC_29",60.8,"ng/uL"
"2/9/2025 15:11","0525ASHC_30",41.6,"ng/uL"
"2/9/2025 15:11","0525ASHC_blank",0.316,"ng/uL"
"2/9/2025 15:11","0525ASHC_04",15.8,"ng/uL"
"2/9/2025 16:06","0525FENC_01",40.8,"ng/uL"
"2/9/2025 16:06","0525FENC_02",28.8,"ng/uL"
"2/9/2025 16:06","0525FENC_03",70,"ng/uL"
"2/9/2025 16:06","0525FENC_04",31.9,"ng/uL"
"2/9/2025 16:06","0525FENC_05",39.3,"ng/uL"
"2/9/2025 16:06","0525FENC_06",51.2,"ng/uL"
"2/9/2025 16:06","0525FENC_07",53.6,"ng/uL"
"2/9/2025 16:06","0525FENC_08",33.3,"ng/uL"
"2/9/2025 16:07","0525FENC_09",49.6,"ng/uL"
"2/9/2025 16:07","0525FENC_10",59.2,"ng/uL"
"2/9/2025 16:07","0525FENC_11",19.5,"ng/uL"
"2/9/2025 16:07","0525FENC_12",62.4,"ng/uL"
"2/9/2025 16:07","0525FENC_13",39.4,"ng/uL"
"2/9/2025 16:07","0525FENC_14",39.2,"ng/uL"
"2/9/2025 16:07","0525FENC_15",55.2,"ng/uL"
"2/9/2025 16:07","0525FENC_16",31.9,"ng/uL"
"2/9/2025 16:10","0525FENC_17",37.9,"ng/uL"
"2/9/2025 16:10","0525FENC_18",43.6,"ng/uL"
"2/9/2025 16:10","0525FENC_19",21.3,"ng/uL"
"2/9/2025 16:10","0525FENC_20",49.2,"ng/uL"
"2/9/2025 16:10","0525FENC_21",42.4,"ng/uL"
"2/9/2025 16:10","0525FENC_22",38.7,"ng/uL"
"2/9/2025 16:10","0525FENC_23",70.8,"ng/uL"
"2/9/2025 16:10","0525FENC_24",24.8,"ng/uL"
"2/9/2025 16:11","0525FENC_25",66,"ng/uL"
"2/9/2025 16:11","0525FENC_26",52,"ng/uL"
"2/9/2025 16:11","0525FENC_27",25.9,"ng/uL"
"2/9/2025 16:11","0525FENC_28",63.2,"ng/uL"
"2/9/2025 16:11","0525FENC_29",37.2,"ng/uL"
"2/9/2025 16:11","0525FENC_30",25.8,"ng/uL"
"2/9/2025 16:11","0525FENC_blank",0.125,"ng/uL"
"2/9/2025 15:59","0525FENC_01",38.2,"ng/uL"
"2/9/2025 15:59","0525FENC_02",29.2,"ng/uL"
"2/9/2025 15:59","0525FENC_03",70.8,"ng/uL"
"2/9/2025 15:59","0525FENC_04",31.5,"ng/uL"
"2/9/2025 15:59","0525FENC_05",35.2,"ng/uL"
"2/9/2025 15:59","0525FENC_06",48.4,"ng/uL"
"2/9/2025 15:59","0525FENC_07",53.2,"ng/uL"
"2/9/2025 15:59","0525FENC_08",32.5,"ng/uL"
"2/9/2025 16:00","0525FENC_09",47.2,"ng/uL"
"2/9/2025 16:00","0525FENC_10",60.8,"ng/uL"
"2/9/2025 16:00","0525FENC_11",17.5,"ng/uL"
"2/9/2025 16:00","0525FENC_12",66.8,"ng/uL"
"2/9/2025 16:00","0525FENC_13",42,"ng/uL"
"2/9/2025 16:00","0525FENC_14",39.5,"ng/uL"
"2/9/2025 16:00","0525FENC_15",53.2,"ng/uL"
"2/9/2025 16:00","0525FENC_16",33.8,"ng/uL"
"2/9/2025 16:02","0525FENC_17",46.8,"ng/uL"
"2/9/2025 16:02","0525FENC_18",46.8,"ng/uL"
"2/9/2025 16:02","0525FENC_19",24.6,"ng/uL"
"2/9/2025 16:02","0525FENC_20",62,"ng/uL"
"2/9/2025 16:02","0525FENC_21",44.8,"ng/uL"
"2/9/2025 16:02","0525FENC_22",43.2,"ng/uL"
"2/9/2025 16:02","0525FENC_23",71.2,"ng/uL"
"2/9/2025 16:02","0525FENC_24",29.8,"ng/uL"
"2/9/2025 16:04","0525FENC_25",49.2,"ng/uL"
"2/9/2025 16:04","0525FENC_26",45.2,"ng/uL"
"2/9/2025 16:04","0525FENC_27",24.3,"ng/uL"
"2/9/2025 16:04","0525FENC_28",68,"ng/uL"
"2/9/2025 16:04","0525FENC_29",34.1,"ng/uL"
"2/9/2025 16:04","0525FENC_30",22.8,"ng/uL"
"2/9/2025 16:04","0525FENC_blank",0.000824,"ng/uL"
"20/06/2024 12:12:09 PM","0623ASHC_01",69.6,"ng/uL"
"20/06/2024 12:12:09 PM","0623ASHC_02",52.8,"ng/uL"
"20/06/2024 12:12:09 PM","0623ASHC_03",43.2,"ng/uL"
"20/06/2024 12:12:09 PM","0623ASHC_04",56.4,"ng/uL"
"20/06/2024 12:13:48 PM","0623ASHC_05",199,"ng/uL"
"20/06/2024 12:12:09 PM","0623ASHC_06",62,"ng/uL"
"20/06/2024 12:12:09 PM","0623ASHC_07",63.6,"ng/uL"
"20/06/2024 12:12:09 PM","0623ASHC_08",51.2,"ng/uL"
"20/06/2024 12:12:53 PM","0623ASHC_09",35.1,"ng/uL"
"20/06/2024 12:12:53 PM","0623ASHC_10",37.2,"ng/uL"
"20/06/2024 12:12:53 PM","0623ASHC_11",38.9,"ng/uL"
"20/06/2024 12:12:53 PM","0623ASHC_12",38.4,"ng/uL"
"20/06/2024 12:12:53 PM","0623ASHC_13",67.6,"ng/uL"
"20/06/2024 12:12:53 PM","0623ASHC_14",39.7,"ng/uL"
"20/06/2024 12:12:53 PM","0623ASHC_15",41.2,"ng/uL"
"20/06/2024 12:12:53 PM","0623ASHC_16",40.4,"ng/uL"
"20/06/2024 12:13:21 PM","0623ASHC_17",82,"ng/uL"
"20/06/2024 12:13:21 PM","0623ASHC_18",40,"ng/uL"
"20/06/2024 12:13:21 PM","0623ASHC_19",90.4,"ng/uL"
"20/06/2024 12:13:21 PM","0623ASHC_20",54.4,"ng/uL"
"20/06/2024 12:13:21 PM","0623ASHC_21",76.4,"ng/uL"
"20/06/2024 12:13:21 PM","0623ASHC_22",69.2,"ng/uL"
"20/06/2024 12:13:21 PM","0623ASHC_23",41.2,"ng/uL"
"20/06/2024 12:13:21 PM","0623ASHC_24",66.4,"ng/uL"
"20/06/2024 12:13:48 PM","0623ASHC_25",63.2,"ng/uL"
"20/06/2024 12:13:48 PM","0623ASHC_26",59.2,"ng/uL"
"20/06/2024 12:13:48 PM","0623ASHC_27",74.8,"ng/uL"
"20/06/2024 12:13:48 PM","0623ASHC_28",42,"ng/uL"
"20/06/2024 12:13:48 PM","0623ASHC_29",119,"ng/uL"
"20/06/2024 12:13:48 PM","0623ASHC_30",39.6,"ng/uL"
"7/11/2024 15:58","0623ASHC_01",74,"ng/uL"
"7/11/2024 15:58","0623ASHC_02",47.6,"ng/uL"
"7/11/2024 15:58","0623ASHC_03",52.4,"ng/uL"
"7/11/2024 15:58","0623ASHC_04",54.8,"ng/uL"
"7/11/2024 15:58","0623ASHC_05",202,"ng/uL"
"7/11/2024 15:58","0623ASHC_06",59.2,"ng/uL"
"7/11/2024 15:58","0623ASHC_07",59.6,"ng/uL"
"7/11/2024 15:58","0623ASHC_08",47.6,"ng/uL"
"7/11/2024 15:58","0623ASHC_09",29.8,"ng/uL"
"7/11/2024 15:58","0623ASHC_10",35,"ng/uL"
"7/11/2024 15:58","0623ASHC_11",46,"ng/uL"
"7/11/2024 15:58","0623ASHC_12",37,"ng/uL"
"7/11/2024 15:58","0623ASHC_13",68,"ng/uL"
"7/11/2024 15:58","0623ASHC_14",40.4,"ng/uL"
"7/11/2024 15:58","0623ASHC_15",37.2,"ng/uL"
"7/11/2024 15:58","0623ASHC_16",38,"ng/uL"
"7/11/2024 15:59","0623ASHC_17",82.4,"ng/uL"
"7/11/2024 16:30","0623ASHC_18",39.6,"ng/uL"
"7/11/2024 15:59","0623ASHC_19",103,"ng/uL"
"7/11/2024 15:59","0623ASHC_20",45.6,"ng/uL"
"7/11/2024 15:59","0623ASHC_21",70.4,"ng/uL"
"7/11/2024 15:59","0623ASHC_22",60.8,"ng/uL"
"7/11/2024 15:59","0623ASHC_23",35.2,"ng/uL"
"7/11/2024 15:59","0623ASHC_24",57.2,"ng/uL"
"7/11/2024 15:59","0623ASHC_25",54.4,"ng/uL"
"7/11/2024 15:59","0623ASHC_26",49.6,"ng/uL"
"7/11/2024 15:59","0623ASHC_27",82.8,"ng/uL"
"7/11/2024 15:59","0623ASHC_28",36.3,"ng/uL"
"7/11/2024 15:59","0623ASHC_29",104,"ng/uL"
"7/11/2024 15:59","0623ASHC_30",36.8,"ng/uL"
"20/06/2024 11:59:42 AM","0623FENC_01",7.88,"ng/uL"
"20/06/2024 11:59:42 AM","0623FENC_02",31.2,"ng/uL"
"20/06/2024 11:59:42 AM","0623FENC_03",54.4,"ng/uL"
"20/06/2024 11:59:42 AM","0623FENC_04",39.8,"ng/uL"
"20/06/2024 11:59:42 AM","0623FENC_05",22.7,"ng/uL"
"20/06/2024 11:59:42 AM","0623FENC_06",64.4,"ng/uL"
"20/06/2024 11:59:42 AM","0623FENC_07",33.6,"ng/uL"
"20/06/2024 11:59:42 AM","0623FENC_08",29.9,"ng/uL"
"20/06/2024 12:00:19 PM","0623FENC_09",61.6,"ng/uL"
"20/06/2024 12:00:19 PM","0623FENC_10",57.6,"ng/uL"
"20/06/2024 12:00:19 PM","0623FENC_11",78.8,"ng/uL"
"20/06/2024 12:00:19 PM","0623FENC_12",30,"ng/uL"
"20/06/2024 12:05:20 PM","0623FENC_13",83.6,"ng/uL"
"20/06/2024 12:00:19 PM","0623FENC_14",33.9,"ng/uL"
"20/06/2024 12:00:19 PM","0623FENC_15",308,"ng/uL"
"20/06/2024 12:00:19 PM","0623FENC_16",48.4,"ng/uL"
"20/06/2024 12:01:21 PM","0623FENC_17",86.8,"ng/uL"
"20/06/2024 12:01:21 PM","0623FENC_18",57.6,"ng/uL"
"20/06/2024 12:01:21 PM","0623FENC_19",32.3,"ng/uL"
"20/06/2024 12:01:21 PM","0623FENC_20",23.3,"ng/uL"
"20/06/2024 12:01:21 PM","0623FENC_21",106,"ng/uL"
"20/06/2024 12:01:21 PM","0623FENC_22",130,"ng/uL"
"20/06/2024 12:01:21 PM","0623FENC_23",30.8,"ng/uL"
"20/06/2024 12:01:21 PM","0623FENC_24",52.4,"ng/uL"
"20/06/2024 12:05:20 PM","0623FENC_25",31.8,"ng/uL"
"20/06/2024 12:05:20 PM","0623FENC_26",82.4,"ng/uL"
"20/06/2024 12:05:20 PM","0623FENC_27",59.2,"ng/uL"
"20/06/2024 12:05:20 PM","0623FENC_28",33.8,"ng/uL"
"20/06/2024 12:05:20 PM","0623FENC_29",182,"ng/uL"
"20/06/2024 12:05:20 PM","0623FENC_30",56.4,"ng/uL"
"7/11/2024 16:28","0623FENC_01",9.08,"ng/uL"
"7/11/2024 16:28","0623FENC_02",31.7,"ng/uL"
"7/11/2024 16:28","0623FENC_03",72.8,"ng/uL"
"7/11/2024 16:28","0623FENC_04",39.4,"ng/uL"
"7/11/2024 16:30","0623FENC_05",22.5,"ng/uL"
"7/11/2024 16:28","0623FENC_06",67.6,"ng/uL"
"7/11/2024 16:28","0623FENC_07",31,"ng/uL"
"7/11/2024 16:28","0623FENC_08",28.3,"ng/uL"
"7/11/2024 16:29","0623FENC_09",60,"ng/uL"
"7/11/2024 16:29","0623FENC_10",51.2,"ng/uL"
"7/11/2024 16:29","0623FENC_11",89.2,"ng/uL"
"7/11/2024 16:29","0623FENC_12",26.5,"ng/uL"
"7/11/2024 16:29","0623FENC_13",76,"ng/uL"
"7/11/2024 16:29","0623FENC_14",30.7,"ng/uL"
"7/11/2024 16:29","0623FENC_15",264,"ng/uL"
"7/11/2024 16:29","0623FENC_16",42,"ng/uL"
"7/11/2024 16:29","0623FENC_17",84.4,"ng/uL"
"7/11/2024 16:29","0623FENC_18",51.6,"ng/uL"
"7/11/2024 16:29","0623FENC_19",38.4,"ng/uL"
"7/11/2024 16:29","0623FENC_20",21,"ng/uL"
"7/11/2024 16:29","0623FENC_21",95.6,"ng/uL"
"7/11/2024 16:29","0623FENC_22",112,"ng/uL"
"7/11/2024 16:29","0623FENC_23",26.5,"ng/uL"
"7/11/2024 16:29","0623FENC_24",47.6,"ng/uL"
"7/11/2024 16:30","0623FENC_25",31.8,"ng/uL"
"7/11/2024 16:30","0623FENC_26",73.6,"ng/uL"
"7/11/2024 16:30","0623FENC_27",70,"ng/uL"
"7/11/2024 16:30","0623FENC_28",30.7,"ng/uL"
"7/11/2024 16:30","0623FENC_29",159,"ng/uL"
"7/11/2024 16:30","0623FENC_30",44.8,"ng/uL"
"20/06/2024 02:05:38 PM","0623GOLD_01",38.6,"ng/uL"
"20/06/2024 02:05:38 PM","0623GOLD_02",46.4,"ng/uL"
"20/06/2024 02:05:38 PM","0623GOLD_03",207,"ng/uL"
"20/06/2024 02:05:38 PM","0623GOLD_04",52,"ng/uL"
"20/06/2024 02:05:38 PM","0623GOLD_05",206,"ng/uL"
"20/06/2024 02:05:38 PM","0623GOLD_06",53.2,"ng/uL"
"20/06/2024 02:05:38 PM","0623GOLD_07",29.9,"ng/uL"
"20/06/2024 02:05:38 PM","0623GOLD_08",47.2,"ng/uL"
"20/06/2024 02:05:59 PM","0623GOLD_09",49.6,"ng/uL"
"20/06/2024 02:05:59 PM","0623GOLD_10",92,"ng/uL"
"20/06/2024 02:05:59 PM","0623GOLD_11",84,"ng/uL"
"20/06/2024 02:05:59 PM","0623GOLD_12",29.8,"ng/uL"
"20/06/2024 02:05:59 PM","0623GOLD_13",57.2,"ng/uL"
"20/06/2024 02:05:59 PM","0623GOLD_14",38.4,"ng/uL"
"20/06/2024 02:05:59 PM","0623GOLD_15",35,"ng/uL"
"20/06/2024 02:05:59 PM","0623GOLD_16",33.8,"ng/uL"
"20/06/2024 02:11:04 PM","0623GOLD_17",122,"ng/uL"
"20/06/2024 02:11:04 PM","0623GOLD_18",13.6,"ng/uL"
"20/06/2024 02:11:04 PM","0623GOLD_19",50,"ng/uL"
"20/06/2024 02:11:04 PM","0623GOLD_20",32.1,"ng/uL"
"20/06/2024 02:11:04 PM","0623GOLD_21",201,"ng/uL"
"20/06/2024 02:11:04 PM","0623GOLD_22",232,"ng/uL"
"20/06/2024 02:11:04 PM","0623GOLD_23",115,"ng/uL"
"20/06/2024 02:11:04 PM","0623GOLD_24",138,"ng/uL"
"20/06/2024 02:13:19 PM","0623GOLD_25",31,"ng/uL"
"20/06/2024 02:13:19 PM","0623GOLD_26",52,"ng/uL"
"20/06/2024 02:13:19 PM","0623GOLD_27",230,"ng/uL"
"20/06/2024 02:13:19 PM","0623GOLD_28",77.6,"ng/uL"
"20/06/2024 02:13:19 PM","0623GOLD_29",86.8,"ng/uL"
"20/06/2024 02:13:19 PM","0623GOLD_30",177,"ng/uL"
"12/12/2024 10:24","0623GOLD_01",38.1,"ng/uL"
"12/12/2024 10:24","0623GOLD_02",54,"ng/uL"
"12/12/2024 10:24","0623GOLD_03",223,"ng/uL"
"12/12/2024 10:24","0623GOLD_04",47.6,"ng/uL"
"12/12/2024 10:24","0623GOLD_05",197,"ng/uL"
"12/12/2024 10:24","0623GOLD_06",48,"ng/uL"
"12/12/2024 10:24","0623GOLD_07",28.9,"ng/uL"
"12/12/2024 10:24","0623GOLD_08",45.6,"ng/uL"
"12/12/2024 10:25","0623GOLD_09",51.2,"ng/uL"
"12/12/2024 10:25","0623GOLD_10",90,"ng/uL"
"12/12/2024 10:25","0623GOLD_11",80,"ng/uL"
"12/12/2024 10:25","0623GOLD_12",26.4,"ng/uL"
"12/12/2024 10:25","0623GOLD_13",53.6,"ng/uL"
"12/12/2024 10:25","0623GOLD_14",37.2,"ng/uL"
"12/12/2024 10:25","0623GOLD_15",37.6,"ng/uL"
"12/12/2024 10:25","0623GOLD_16",29.4,"ng/uL"
"12/12/2024 10:26","0623GOLD_17",126,"ng/uL"
"12/12/2024 10:26","0623GOLD_18",13.4,"ng/uL"
"12/12/2024 10:26","0623GOLD_19",46.8,"ng/uL"
"12/12/2024 10:26","0623GOLD_20",28.5,"ng/uL"
"12/12/2024 10:26","0623GOLD_21",176,"ng/uL"
"12/12/2024 10:26","0623GOLD_22",213,"ng/uL"
"12/12/2024 10:26","0623GOLD_23",108,"ng/uL"
"12/12/2024 10:26","0623GOLD_24",130,"ng/uL"
"12/12/2024 10:26","0623GOLD_25",30.1,"ng/uL"
"12/12/2024 10:26","0623GOLD_26",47.6,"ng/uL"
"12/12/2024 10:26","0623GOLD_27",230,"ng/uL"
"12/12/2024 10:26","0623GOLD_28",61.2,"ng/uL"
"12/12/2024 10:26","0623GOLD_29",74.8,"ng/uL"
"12/12/2024 10:26","0623GOLD_30",173,"ng/uL"
"20/06/2024 02:25:24 PM","0623LAUR_01",83.2,"ng/uL"
"20/06/2024 02:25:24 PM","0623LAUR_02",90,"ng/uL"
"20/06/2024 02:25:24 PM","0623LAUR_03",88,"ng/uL"
"20/06/2024 02:25:24 PM","0623LAUR_04",92.4,"ng/uL"
"20/06/2024 02:25:24 PM","0623LAUR_05",87.2,"ng/uL"
"20/06/2024 02:25:24 PM","0623LAUR_06",74.4,"ng/uL"
"20/06/2024 02:25:24 PM","0623LAUR_07",57.6,"ng/uL"
"20/06/2024 02:25:24 PM","0623LAUR_08",47.6,"ng/uL"
"20/06/2024 02:26:23 PM","0623LAUR_09",122,"ng/uL"
"20/06/2024 02:26:23 PM","0623LAUR_10",78.8,"ng/uL"
"20/06/2024 02:26:23 PM","0623LAUR_11",54.4,"ng/uL"
"20/06/2024 02:26:23 PM","0623LAUR_12",67.2,"ng/uL"
"20/06/2024 02:26:23 PM","0623LAUR_13",95.6,"ng/uL"
"20/06/2024 02:26:23 PM","0623LAUR_14",66,"ng/uL"
"20/06/2024 02:26:23 PM","0623LAUR_15",83.2,"ng/uL"
"20/06/2024 02:26:23 PM","0623LAUR_16",46.4,"ng/uL"
"20/06/2024 02:26:52 PM","0623LAUR_17",104,"ng/uL"
"20/06/2024 02:26:52 PM","0623LAUR_18",60.4,"ng/uL"
"20/06/2024 02:26:52 PM","0623LAUR_19",248,"ng/uL"
"20/06/2024 02:26:52 PM","0623LAUR_20",105,"ng/uL"
"20/06/2024 02:26:52 PM","0623LAUR_21",62.4,"ng/uL"
"20/06/2024 02:26:52 PM","0623LAUR_22",42,"ng/uL"
"20/06/2024 02:26:52 PM","0623LAUR_23",78.4,"ng/uL"
"20/06/2024 02:26:52 PM","0623LAUR_24",47.2,"ng/uL"
"20/06/2024 02:27:24 PM","0623LAUR_25",58.8,"ng/uL"
"20/06/2024 02:27:24 PM","0623LAUR_26",63.6,"ng/uL"
"20/06/2024 02:27:24 PM","0623LAUR_27",69.6,"ng/uL"
"20/06/2024 02:27:24 PM","0623LAUR_28",82.4,"ng/uL"
"20/06/2024 02:27:24 PM","0623LAUR_29",165,"ng/uL"
"20/06/2024 02:27:24 PM","0623LAUR_30",76,"ng/uL"
"12/12/2024 10:54","0623LAUR_01",82.4,"ng/uL"
"12/12/2024 10:54","0623LAUR_02",83.6,"ng/uL"
"12/12/2024 10:54","0623LAUR_03",78.8,"ng/uL"
"12/12/2024 10:54","0623LAUR_04",87.2,"ng/uL"
"12/12/2024 10:54","0623LAUR_05",89.6,"ng/uL"
"12/12/2024 10:54","0623LAUR_06",66.8,"ng/uL"
"12/12/2024 10:54","0623LAUR_07",54.8,"ng/uL"
"12/12/2024 10:54","0623LAUR_08",42.8,"ng/uL"
"12/12/2024 10:55","0623LAUR_09",118,"ng/uL"
"12/12/2024 10:55","0623LAUR_10",74.4,"ng/uL"
"12/12/2024 10:55","0623LAUR_11",49.6,"ng/uL"
"12/12/2024 10:55","0623LAUR_12",64,"ng/uL"
"12/12/2024 10:55","0623LAUR_13",105,"ng/uL"
"12/12/2024 10:55","0623LAUR_14",62.4,"ng/uL"
"12/12/2024 10:55","0623LAUR_15",84.4,"ng/uL"
"12/12/2024 10:55","0623LAUR_16",44,"ng/uL"
"12/12/2024 10:55","0623LAUR_17",98.8,"ng/uL"
"12/12/2024 10:55","0623LAUR_18",55.2,"ng/uL"
"12/12/2024 10:55","0623LAUR_19",243,"ng/uL"
"12/12/2024 10:55","0623LAUR_20",96.8,"ng/uL"
"12/12/2024 10:55","0623LAUR_21",59.2,"ng/uL"
"12/12/2024 10:55","0623LAUR_22",38.4,"ng/uL"
"12/12/2024 10:55","0623LAUR_23",75.6,"ng/uL"
"12/12/2024 10:55","0623LAUR_24",44.4,"ng/uL"
"12/12/2024 10:55","0623LAUR_25",53.6,"ng/uL"
"12/12/2024 10:55","0623LAUR_26",58.4,"ng/uL"
"12/12/2024 10:55","0623LAUR_27",60.8,"ng/uL"
"12/12/2024 10:55","0623LAUR_28",73.6,"ng/uL"
"12/12/2024 10:55","0623LAUR_29",160,"ng/uL"
"12/12/2024 10:55","0623LAUR_30",63.6,"ng/uL"
"17/07/2025 04:49:57 PM","0624ASHC_01",42.4,"ng/uL"
"17/07/2025 04:49:57 PM","0624ASHC_02",22.1,"ng/uL"
"17/07/2025 04:49:57 PM","0624ASHC_03",45.6,"ng/uL"
"17/07/2025 04:49:57 PM","0624ASHC_04",58,"ng/uL"
"17/07/2025 04:49:57 PM","0624ASHC_05",28.7,"ng/uL"
"17/07/2025 04:49:57 PM","0624ASHC_06",64.4,"ng/uL"
"17/07/2025 04:49:57 PM","0624ASHC_07",61.6,"ng/uL"
"17/07/2025 04:49:57 PM","0624ASHC_08",49.2,"ng/uL"
"17/07/2025 04:51:21 PM","0624ASHC_09",61.2,"ng/uL"
"17/07/2025 04:51:21 PM","0624ASHC_10",68.4,"ng/uL"
"17/07/2025 04:51:21 PM","0624ASHC_11",54,"ng/uL"
"17/07/2025 04:51:21 PM","0624ASHC_12",70.4,"ng/uL"
"17/07/2025 04:51:21 PM","0624ASHC_13",60,"ng/uL"
"17/07/2025 04:51:21 PM","0624ASHC_14",38.4,"ng/uL"
"17/07/2025 04:51:21 PM","0624ASHC_15",62,"ng/uL"
"17/07/2025 04:51:21 PM","0624ASHC_16",61.6,"ng/uL"
"17/07/2025 04:53:43 PM","0624ASHC_17",46.4,"ng/uL"
"17/07/2025 04:53:43 PM","0624ASHC_18",40.4,"ng/uL"
"17/07/2025 04:53:43 PM","0624ASHC_19",39,"ng/uL"
"17/07/2025 04:53:43 PM","0624ASHC_20",34.3,"ng/uL"
"17/07/2025 04:53:43 PM","0624ASHC_21",54,"ng/uL"
"17/07/2025 04:53:43 PM","0624ASHC_22",91.6,"ng/uL"
"17/07/2025 04:53:43 PM","0624ASHC_23",41.6,"ng/uL"
"17/07/2025 04:53:43 PM","0624ASHC_24",68,"ng/uL"
"17/07/2025 04:54:53 PM","0624ASHC_25",28.2,"ng/uL"
"17/07/2025 04:54:53 PM","0624ASHC_26",73.6,"ng/uL"
"17/07/2025 04:54:53 PM","0624ASHC_27",40.4,"ng/uL"
"17/07/2025 04:54:53 PM","0624ASHC_28",42.4,"ng/uL"
"17/07/2025 04:54:53 PM","0624ASHC_29",62.4,"ng/uL"
"17/07/2025 04:54:53 PM","0624ASHC_30",58.4,"ng/uL"
"17/07/2025 04:54:53 PM","0624ASHC_blank",0.046,"ng/uL"
"17/07/2025 04:41:22 PM","0624ASHC_01",48.4,"ng/uL"
"17/07/2025 04:41:22 PM","0624ASHC_02",26.4,"ng/uL"
"17/07/2025 04:41:22 PM","0624ASHC_03",54.8,"ng/uL"
"17/07/2025 04:41:22 PM","0624ASHC_04",65.2,"ng/uL"
"17/07/2025 04:41:22 PM","0624ASHC_05",33.8,"ng/uL"
"17/07/2025 04:41:22 PM","0624ASHC_06",76.8,"ng/uL"
"17/07/2025 04:41:22 PM","0624ASHC_07",75.2,"ng/uL"
"17/07/2025 04:41:22 PM","0624ASHC_08",60,"ng/uL"
"17/07/2025 04:42:29 PM","0624ASHC_09",67.6,"ng/uL"
"17/07/2025 04:42:29 PM","0624ASHC_10",74,"ng/uL"
"17/07/2025 04:42:29 PM","0624ASHC_11",66.4,"ng/uL"
"17/07/2025 04:42:29 PM","0624ASHC_12",80.8,"ng/uL"
"17/07/2025 04:42:29 PM","0624ASHC_13",71.6,"ng/uL"
"17/07/2025 04:42:29 PM","0624ASHC_14",41.6,"ng/uL"
"17/07/2025 04:42:29 PM","0624ASHC_15",66.4,"ng/uL"
"17/07/2025 04:42:29 PM","0624ASHC_16",68,"ng/uL"
"17/07/2025 04:43:39 PM","0624ASHC_17",63.2,"ng/uL"
"17/07/2025 04:43:39 PM","0624ASHC_18",47.2,"ng/uL"
"17/07/2025 04:43:39 PM","0624ASHC_19",44.8,"ng/uL"
"17/07/2025 04:43:39 PM","0624ASHC_20",39.4,"ng/uL"
"17/07/2025 04:43:39 PM","0624ASHC_21",66.8,"ng/uL"
"17/07/2025 04:43:39 PM","0624ASHC_22",131,"ng/uL"
"17/07/2025 04:43:39 PM","0624ASHC_23",56.8,"ng/uL"
"17/07/2025 04:43:39 PM","0624ASHC_24",77.6,"ng/uL"
"17/07/2025 04:45:11 PM","0624ASHC_25",28.4,"ng/uL"
"17/07/2025 04:45:11 PM","0624ASHC_26",71.6,"ng/uL"
"17/07/2025 04:45:11 PM","0624ASHC_27",37.2,"ng/uL"
"17/07/2025 04:45:11 PM","0624ASHC_28",40.4,"ng/uL"
"17/07/2025 04:45:11 PM","0624ASHC_29",58.4,"ng/uL"
"17/07/2025 04:45:11 PM","0624ASHC_30",55.6,"ng/uL"
"17/07/2025 04:45:11 PM","0624ASHC_blank",0.0335,"ng/uL"
"17/07/2025 05:47:40 PM","0624FENC_01",114,"ng/uL"
"17/07/2025 05:47:40 PM","0624FENC_02",111,"ng/uL"
"17/07/2025 05:47:40 PM","0624FENC_03",10.1,"ng/uL"
"17/07/2025 05:47:40 PM","0624FENC_04",67.2,"ng/uL"
"17/07/2025 05:47:40 PM","0624FENC_05",98.8,"ng/uL"
"17/07/2025 05:47:40 PM","0624FENC_06",37.4,"ng/uL"
"17/07/2025 05:47:40 PM","0624FENC_07",39.4,"ng/uL"
"17/07/2025 05:47:40 PM","0624FENC_08",252,"ng/uL"
"17/07/2025 05:49:47 PM","0624FENC_09",61.2,"ng/uL"
"17/07/2025 05:49:47 PM","0624FENC_10",111,"ng/uL"
"17/07/2025 05:49:47 PM","0624FENC_11",38.4,"ng/uL"
"17/07/2025 05:49:47 PM","0624FENC_12",50.8,"ng/uL"
"17/07/2025 05:49:47 PM","0624FENC_13",131,"ng/uL"
"17/07/2025 05:49:47 PM","0624FENC_14",83.2,"ng/uL"
"17/07/2025 05:49:47 PM","0624FENC_15",68,"ng/uL"
"17/07/2025 05:49:47 PM","0624FENC_16",19.3,"ng/uL"
"17/07/2025 05:51:44 PM","0624FENC_17",72.4,"ng/uL"
"17/07/2025 05:51:44 PM","0624FENC_18",48,"ng/uL"
"17/07/2025 05:51:44 PM","0624FENC_19",87.6,"ng/uL"
