"Sample_ID","Date_collected","Site","Lab_sample","Date_read1","reader1","Sex1","Stage1","Duplicate_read","Date_read2","reader2","Sex2","Stage2","Notes","Sex_final","Stage_final","Date_read3","reader3","Sex3","Stage3"
"1024ASHC_22",2024-10-21,"ASHC",22,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_23",2024-10-21,"ASHC",23,"11-05-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_24",2024-10-21,"ASHC",24,"11-05-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_25",2024-10-21,"ASHC",25,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_26",2024-10-21,"ASHC",26,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_27",2024-10-21,"ASHC",27,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","possibly developing male?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_28",2024-10-21,"ASHC",28,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_29",2024-10-21,"ASHC",29,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_30",2024-10-21,"ASHC",30,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_01",2024-10-23,"FENC",1,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_02",2024-10-23,"FENC",2,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_03",2024-10-23,"FENC",3,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_04",2024-10-23,"FENC",4,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_05",2024-10-23,"FENC",5,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_06",2024-10-23,"FENC",6,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_07",2024-10-23,"FENC",7,"11-05-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_08",2024-10-23,"FENC",8,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_09",2024-10-23,"FENC",9,"11-05-2025","Sarina Dery","Male","6_Post_Spawning",TRUE,"12-31-2025","Kyra Lenderman","Male","0_Castrated","Diseased? - SD","Male","0_Castrated",NA,NA,NA,NA
"1024FENC_10",2024-10-23,"FENC",10,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_11",2024-10-23,"FENC",11,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_12",2024-10-23,"FENC",12,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_13",2024-10-23,"FENC",13,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_14",2024-10-23,"FENC",14,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_15",2024-10-23,"FENC",15,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_16",2024-10-23,"FENC",16,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_17",2024-10-23,"FENC",17,"11-05-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_18",2024-10-23,"FENC",18,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_19",2024-10-23,"FENC",19,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_20",2024-10-23,"FENC",20,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_21",2024-10-23,"FENC",21,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_22",2024-10-23,"FENC",22,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_23",2024-10-23,"FENC",23,"11-05-2025","Sarina Dery","Male","6_Post_Spawning",TRUE,"12-31-2025","Kyra Lenderman","Male","0_Castrated","diseased? SD","Male","0_Castrated",NA,NA,NA,NA
"1024FENC_24",2024-10-23,"FENC",24,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_25",2024-10-23,"FENC",25,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_26",2024-10-23,"FENC",26,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_27",2024-10-23,"FENC",27,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_28",2024-10-23,"FENC",28,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_29",2024-10-23,"FENC",29,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024FENC_30",2024-10-23,"FENC",30,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_01",2024-10-15,"GOLD",1,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_02",2024-10-15,"GOLD",2,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_03",2024-10-15,"GOLD",3,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_04",2024-10-15,"GOLD",4,"11-05-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_05",2024-10-15,"GOLD",5,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_06",2024-10-15,"GOLD",6,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_07",2024-10-15,"GOLD",7,"11-05-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_08",2024-10-15,"GOLD",8,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","May be developing - check","ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_09",2024-10-15,"GOLD",9,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_10",2024-10-15,"GOLD",10,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_11",2024-10-15,"GOLD",11,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_12",2024-10-15,"GOLD",12,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_13",2024-10-15,"GOLD",13,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_14",2024-10-15,"GOLD",14,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_15",2024-10-15,"GOLD",15,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_16",2024-10-15,"GOLD",16,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_17",2024-10-15,"GOLD",17,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_18",2024-10-15,"GOLD",18,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_19",2024-10-15,"GOLD",19,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_20",2024-10-15,"GOLD",20,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_21",2024-10-15,"GOLD",21,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_22",2024-10-15,"GOLD",22,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","May be developing - check","ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_23",2024-10-15,"GOLD",23,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_24",2024-10-15,"GOLD",24,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_25",2024-10-15,"GOLD",25,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_26",2024-10-15,"GOLD",26,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_27",2024-10-15,"GOLD",27,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_28",2024-10-15,"GOLD",28,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_29",2024-10-15,"GOLD",29,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024GOLD_30",2024-10-15,"GOLD",30,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_01",2023-11-06,"ASHC",1,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_02",2023-11-06,"ASHC",2,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_03",2023-11-06,"ASHC",3,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_04",2023-11-06,"ASHC",4,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_05",2023-11-06,"ASHC",5,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_06",2023-11-06,"ASHC",6,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_07",2023-11-06,"ASHC",7,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_08",2023-11-06,"ASHC",8,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing","check","ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_09",2023-11-06,"ASHC",9,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_10",2023-11-06,"ASHC",10,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_11",2023-11-06,"ASHC",11,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"09-10-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_12",2023-11-06,"ASHC",12,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_13",2023-11-06,"ASHC",13,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_14",2023-11-06,"ASHC",14,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_15",2023-11-06,"ASHC",15,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_16",2023-11-06,"ASHC",16,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"09-10-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_17",2023-11-06,"ASHC",17,"09-10-2025","Kyra Lenderman","Female","7_Reabsorbing",TRUE,"09-10-2025","Sarina Dery","ND","7_Reabsorbing","Some development of eggs","Female","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_18",2023-11-06,"ASHC",18,"09-10-2025","Kyra Lenderman","Female","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_19",2023-11-06,"ASHC",19,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"09-10-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_20",2023-11-06,"ASHC",20,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_21",2023-11-06,"ASHC",21,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_22",2023-11-06,"ASHC",22,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_23",2023-11-06,"ASHC",23,"09-10-2025","Kyra Lenderman","Male","6_Post_Spawning",TRUE,"09-10-2025","Sarina Dery","Male","6_Post_Spawning",NA,"Male","6_Post_Spawning",NA,NA,NA,NA
"1123ASHC_24",2023-11-06,"ASHC",24,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_25",2023-11-06,"ASHC",25,"09-10-2025","Kyra Lenderman","Male","7_Reabsorbing",TRUE,"09-10-2025","Sarina Dery","Male","7_Reabsorbing",NA,"Male","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_26",2023-11-06,"ASHC",26,"09-10-2025","Kyra Lenderman","Male","7_Reabsorbing",TRUE,"09-10-2025","Sarina Dery","Male","7_Reabsorbing",NA,"Male","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_27",2023-11-06,"ASHC",27,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_28",2023-11-06,"ASHC",28,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_29",2023-11-06,"ASHC",29,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123ASHC_30",2023-11-06,"ASHC",30,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_01",2023-11-08,"FENC",1,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_02",2023-11-08,"FENC",2,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_03",2023-11-08,"FENC",3,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_04",2023-11-08,"FENC",4,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_05",2023-11-08,"FENC",5,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_06",2023-11-08,"FENC",6,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_07",2023-11-08,"FENC",7,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_08",2023-11-08,"FENC",8,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_09",2023-11-08,"FENC",9,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_10",2023-11-08,"FENC",10,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_11",2023-11-08,"FENC",11,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_12",2023-11-08,"FENC",12,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_13",2023-11-08,"FENC",13,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_14",2023-11-08,"FENC",14,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_15",2023-11-08,"FENC",15,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_16",2023-11-08,"FENC",16,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_17",2023-11-08,"FENC",17,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1123FENC_18",2023-11-08,"FENC",18,"06-06-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
