"data_all.Sample_ID","data_all.Date_collected","data_all.Site","data_all.Sex1","data_all.Stage1","data_all.Sex2","data_all.Stage2","data_all.sex_results","data_all.score_results"
"1023ASHC_12",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_13",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_14",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_15",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_16",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_17",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_18",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_19",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_20",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_21",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_22",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_23",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_24",2023-10-03,"ASHC","Female","7_Reabsorbing","ND","7_Reabsorbing","FALSE","TRUE"
"1023ASHC_25",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_26",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_27",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_28",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_29",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023ASHC_30",2023-10-03,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_01",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_02",2023-10-05,"FENC","ND","2_Developing","ND","2_Developing","TRUE","TRUE"
"1023FENC_03",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_04",2023-10-05,"FENC","ND","2_Developing","ND","2_Developing","TRUE","TRUE"
"1023FENC_05",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_06",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_07",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_08",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_09",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_10",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_11",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_12",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_13",2023-10-05,"FENC","ND","2_Developing","ND","2_Developing","TRUE","TRUE"
"1023FENC_14",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_15",2023-10-05,"FENC","ND","2_Developing","ND","2_Developing","TRUE","TRUE"
"1023FENC_16",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_17",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_18",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_19",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_20",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_21",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_22",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_23",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_24",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_25",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_26",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_27",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_28",2023-10-05,"FENC","ND","2_Developing","ND","2_Developing","TRUE","TRUE"
"1023FENC_29",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023FENC_30",2023-10-05,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_01",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_02",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_03",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_04",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_05",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_06",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_07",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_08",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_09",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_10",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_11",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_12",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_13",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_14",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_15",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_16",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_17",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_18",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_19",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_20",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_21",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_22",2023-10-16,"GOLD","ND","7_Reabsorbing","Male","7_Reabsorbing","FALSE","TRUE"
"1023GOLD_23",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_24",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_25",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_26",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_27",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_28",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_29",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023GOLD_30",2023-10-16,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_01",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_02",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_03",2023-10-17,"LAUR","ND","2_Developing","ND","2_Developing","TRUE","TRUE"
"1023LAUR_04",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_05",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_06",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_07",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_08",2023-10-17,"LAUR","ND","2_Developing","ND","2_Developing","TRUE","TRUE"
"1023LAUR_09",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_10",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_11",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_12",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_13",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_14",2023-10-17,"LAUR","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_15",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_16",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_17",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_18",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_19",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_20",2023-10-17,"LAUR","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_21",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_22",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_23",2023-10-17,"LAUR","Female","7_Reabsorbing","ND","7_Reabsorbing","FALSE","TRUE"
"1023LAUR_24",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_25",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_26",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_27",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_28",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1023LAUR_29",2023-10-17,"LAUR","ND","7_Reabsorbing","Female","7_Reabsorbing","FALSE","TRUE"
"1023LAUR_30",2023-10-17,"LAUR","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_01",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_02",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_03",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_04",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","2_Developing","TRUE","FALSE"
"1024ASHC_05",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_06",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_07",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_08",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","2_Developing","TRUE","FALSE"
"1024ASHC_09",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_10",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_11",2024-10-21,"ASHC","Male","2_Developing","ND","2_Developing","FALSE","TRUE"
"1024ASHC_12",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_13",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_14",2024-10-21,"ASHC","ND","2_Developing","ND","7_Reabsorbing","TRUE","FALSE"
"1024ASHC_15",2024-10-21,"ASHC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_16",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_17",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_18",2024-10-21,"ASHC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_19",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_20",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_21",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_22",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_23",2024-10-21,"ASHC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_24",2024-10-21,"ASHC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_25",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","2_Developing","TRUE","FALSE"
"1024ASHC_26",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_27",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_28",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_29",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024ASHC_30",2024-10-21,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_01",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_02",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_03",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_04",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_05",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_06",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_07",2024-10-23,"FENC","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1024FENC_08",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_09",2024-10-23,"FENC","Male","6_Post_Spawning","Male","0_Castrated","TRUE","FALSE"
"1024FENC_10",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_11",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_12",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_13",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_14",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_15",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_16",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_17",2024-10-23,"FENC","Female","7_Reabsorbing","ND","7_Reabsorbing","FALSE","TRUE"
"1024FENC_18",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_19",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_20",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_21",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_22",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_23",2024-10-23,"FENC","Male","6_Post_Spawning","Male","0_Castrated","TRUE","FALSE"
"1024FENC_24",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_25",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_26",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_27",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_28",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_29",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024FENC_30",2024-10-23,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_01",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_02",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_03",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_04",2024-10-15,"GOLD","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_05",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_06",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_07",2024-10-15,"GOLD","Female","7_Reabsorbing","Female","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_08",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_09",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_10",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_11",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_12",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_13",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_14",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_15",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_16",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_17",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_18",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_19",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_20",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_21",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_22",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_23",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_24",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_25",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_26",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_27",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_28",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_29",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1024GOLD_30",2024-10-15,"GOLD","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_01",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_02",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_03",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_04",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_05",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_06",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_07",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_08",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_09",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_10",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_11",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_12",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_13",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_14",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_15",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_16",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_17",2023-11-06,"ASHC","Female","7_Reabsorbing","ND","7_Reabsorbing","FALSE","TRUE"
"1123ASHC_18",2023-11-06,"ASHC","Female","7_Reabsorbing","ND","7_Reabsorbing","FALSE","TRUE"
"1123ASHC_19",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_20",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_21",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_22",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_23",2023-11-06,"ASHC","Male","6_Post_Spawning","Male","6_Post_Spawning","TRUE","TRUE"
"1123ASHC_24",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_25",2023-11-06,"ASHC","Male","7_Reabsorbing","Male","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_26",2023-11-06,"ASHC","Male","7_Reabsorbing","Male","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_27",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_28",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_29",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123ASHC_30",2023-11-06,"ASHC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_01",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_02",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_03",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_04",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
"1123FENC_05",2023-11-08,"FENC","ND","7_Reabsorbing","Female","7_Reabsorbing","FALSE","TRUE"
"1123FENC_06",2023-11-08,"FENC","ND","7_Reabsorbing","ND","7_Reabsorbing","TRUE","TRUE"
